price,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,type,paint_color,vehicle_age,estimate_msrp
38900,chevrolet,silverado2500hd,excellent,8 cylinders,diesel,132000.0,clean,automatic,1GC1KYC84CF110727,4wd,truck,silver,9.0,50100.0
28250,lexus,es,excellent,6 cylinders,gas,35632.0,clean,automatic,58ABK1GG0HU064561,fwd,sedan,black,4.0,38000.0
26990,infiniti,qx6035sportutility,good,6 cylinders,gas,24374.0,clean,other,5N1AL0MN8GC521781,fwd,SUV,black,5.0,43900.0
19990,chevrolet,silverado1500,like new,8 cylinders,gas,92482.0,clean,automatic,3GCPKREAXCG256998,4wd,pickup,silver,9.0,35900.0
9950,nissan,altima,good,6 cylinders,gas,82708.0,clean,automatic,1N4BL2AP0CN418174,fwd,sedan,white,9.0,24670.0
13988,toyota,priuschybrid,excellent,4 cylinders,hybrid,44789.0,clean,automatic,JTDKDTB34D1042340,fwd,hatchback,grey,8.0,19200.0
8995,jeep,compass,excellent,4 cylinders,gas,90867.0,clean,automatic,1C4NJDEB2CD637957,4wd,SUV,white,9.0,22795.0
33900,ram,1500bighorn,excellent,6 cylinders,gas,53780.0,clean,automatic,1C6RR7LG5HS810570,4wd,truck,white,4.0,39600.0
12950,jeep,libertysport4wd,excellent,6 cylinders,gas,57000.0,clean,automatic,1C4PJMAK4CW159110,4wd,SUV,green,9.0,27500.0
11995,toyota,corolla,excellent,4 cylinders,gas,64218.0,clean,automatic,5YFBPRHE8EP107612,fwd,sedan,white,7.0,18400.0
9950,chevrolet,equinox,excellent,4 cylinders,gas,120148.0,clean,automatic,2GNALBEK1C1197343,fwd,SUV,grey,9.0,22995.0
39590,ford,mustanggtpremiumcoupe2d,good,8 cylinders,gas,1419.0,clean,other,1FA6P8CF5L5136223,rwd,coupe,white,1.0,42600.0
41990,lincoln,continentalreserve,good,6 cylinders,gas,9345.0,clean,other,1LN6L9RP8K5604130,fwd,sedan,blue,2.0,68000.0
37990,chevrolet,camarosscoupe2d,good,8 cylinders,gas,9704.0,clean,other,1G1FF1R79G0140582,rwd,coupe,red,5.0,38500.0
7995,toyota,prius,like new,4 cylinders,hybrid,138750.0,clean,automatic,JTDKN3DUXD5548413,fwd,hatchback,white,8.0,24500.0
39990,ram,1500crewcablaramiepickup,good,8 cylinders,gas,53392.0,clean,other,1C6SRFRT8KN680340,4wd,pickup,green,2.0,46500.0
13950,ram,pickup1500,excellent,8 cylinders,gas,150245.0,clean,automatic,1C6RR7FT8DS519905,4wd,truck,red,8.0,35000.0
17990,mitsubishi,outlandergtsport,good,6 cylinders,gas,59014.0,clean,other,JA4JZ4AX3FZ014258,4wd,other,silver,6.0,31600.0
7250,lexus,es330,excellent,6 cylinders,gas,102503.0,clean,automatic,JTHBA30G645037808,fwd,sedan,black,17.0,33000.0
3999,hyundai,sonata,like new,6 cylinders,gas,174000.0,clean,automatic,5NPEU46F88H317908,fwd,sedan,silver,13.0,19300.0
22900,ford,edgeselawd,excellent,6 cylinders,gas,78000.0,clean,automatic,2FMPK4K81GBB11180,4wd,SUV,grey,5.0,40500.0
72599,lincoln,navigator,excellent,6 cylinders,gas,32191.0,clean,automatic,5LMJJ3LT2LEL07436,4wd,SUV,black,1.0,86800.0
8999,bmw,x3xdrive28i,like new,6 cylinders,gas,88480.0,clean,automatic,WBXPA93416WG76032,4wd,SUV,blue,15.0,36500.0
17995,chevrolet,expresspassenger,good,8 cylinders,gas,73255.0,clean,automatic,1GAZG1FG3D1134992,rwd,van,silver,8.0,39300.0
7995,honda,odyssey,excellent,6 cylinders,gas,137781.0,clean,automatic,5FNRL38779B011478,fwd,mini-van,grey,12.0,31400.0
9850,volkswagen,jetta,good,4 cylinders,gas,85155.0,clean,other,3VW4A7AJ5DM415359,fwd,sedan,black,8.0,29900.0
13999,ford,ranger,excellent,6 cylinders,gas,145312.0,clean,manual,1FTZR15E36PA90381,4wd,pickup,grey,15.0,24680.0
8950,jeep,patriot,excellent,4 cylinders,gas,139449.0,clean,automatic,1J4FT28BX9D240336,fwd,SUV,white,12.0,17800.0
7999,honda,crvex4wd,excellent,4 cylinders,gas,65000.0,clean,automatic,JHLRE485X8C034072,4wd,SUV,blue,13.0,27900.0
12996,toyota,tacoma4x4,good,4 cylinders,gas,159369.0,clean,automatic,5TEHN72NX3Z303572,fwd,pickup,red,18.0,24500.0
8248,ford,edge,excellent,6 cylinders,gas,79572.0,clean,automatic,2FMDK36C68BB09406,fwd,sedan,silver,13.0,26040.0
34990,jeep,grandcherokeetrailhawk,good,6 cylinders,gas,37509.0,clean,other,1C4RJFLG1JC138453,4wd,other,black,3.0,41700.0
7995,toyota,rav4,good,4 cylinders,gas,170941.0,clean,automatic,JTMZD33V685098700,fwd,SUV,custom,13.0,23350.0
29995,gmc,sierra2500hd,good,8 cylinders,gas,140005.0,clean,automatic,1GT12SEG9GF276801,4wd,truck,black,5.0,40000.0
27675,hyundai,santafe,good,6 cylinders,gas,52891.0,clean,automatic,KM8SR4HF8JU280531,fwd,SUV,white,3.0,38000.0
31590,ford,f150supercabxlpickup4d,good,6 cylinders,gas,18056.0,clean,automatic,1FTEX1EP0HFB02856,4wd,pickup,blue,4.0,39500.0
31990,ram,1500quadcabharvestpickup,good,6 cylinders,gas,27426.0,clean,other,1C6RR7GG8JS247420,4wd,pickup,white,3.0,38500.0
12985,audi,q5,excellent,6 cylinders,gas,89203.0,clean,automatic,WA1LKAFP9AA067896,4wd,SUV,silver,11.0,42600.0
34590,ford,mustanggtpremium,good,8 cylinders,gas,30970.0,clean,other,1FATP8FF6F5341651,rwd,other,white,6.0,42000.0
20977,gmc,sierra1500sle,good,8 cylinders,other,91061.0,clean,automatic,3GTP2VE71CG177023,4wd,pickup,black,9.0,38500.0
10999,ford,fusionsehybrid,new,6 cylinders,hybrid,117881.0,clean,automatic,3FA6P0LUXER198099,fwd,sedan,grey,7.0,28800.0
38990,ford,f150supercrewcablariat,good,6 cylinders,gas,47518.0,clean,other,1FTEW1EG3FKD27442,4wd,pickup,red,6.0,40000.0
6995,hyundai,accent,good,4 cylinders,gas,123320.0,clean,automatic,KMHCT4AE2FU908954,fwd,sedan,white,6.0,16400.0
9909,ford,flexsel,excellent,6 cylinders,gas,160952.0,clean,automatic,2FMDK52C59BA17724,fwd,wagon,black,12.0,30195.0
12388,hyundai,elantrase,good,4 cylinders,gas,71745.0,clean,automatic,KMHDH4AE4GU531065,fwd,sedan,silver,5.0,19500.0
6500,kia,soul,good,4 cylinders,gas,165438.0,clean,automatic,KNDJT2A23A7089594,fwd,hatchback,black,11.0,15700.0
35597,ford,expedition,good,8 cylinders,gas,66135.0,clean,automatic,1FMJK1JT9HEA80406,4wd,SUV,white,4.0,59000.0
8995,chevrolet,impala,good,4 cylinders,gas,145309.0,clean,automatic,2G11X5SL6F9198160,fwd,sedan,blue,6.0,26995.0
15495,chevrolet,corvette,good,8 cylinders,gas,140595.0,clean,automatic,1G1YY32G635103558,rwd,convertible,custom,18.0,50000.0
11499,kia,soul,good,4 cylinders,gas,85578.0,clean,automatic,KNDJN2A2XG7378331,fwd,SUV,grey,5.0,21500.0
8499,subaru,forester25xlimited,excellent,4 cylinders,gas,100934.0,clean,automatic,JF2SH64679H775138,4wd,wagon,grey,12.0,26195.0
7950,toyota,corollale,excellent,4 cylinders,gas,80000.0,clean,automatic,1NXBU4EE2AZ313615,fwd,sedan,brown,11.0,17900.0
7995,honda,civic,excellent,4 cylinders,gas,103425.0,clean,automatic,2HGFA1F53BH501111,fwd,sedan,blue,10.0,19650.0
6995,honda,accord,excellent,4 cylinders,gas,144885.0,clean,automatic,1HGCM56727A160339,fwd,sedan,silver,14.0,23980.0
4995,ford,fiesta,good,4 cylinders,gas,148000.0,clean,manual,3FADP4EJXBM144800,fwd,hatchback,silver,10.0,15520.0
3995,hyundai,santafeseawd,like new,6 cylinders,gas,211800.0,clean,automatic,5NMSH73E38H154554,4wd,SUV,red,13.0,24000.0
5850,hyundai,elantra,excellent,4 cylinders,gas,92578.0,clean,automatic,KMHDU4ADXAU866955,fwd,sedan,black,11.0,14900.0
15495,toyota,rav4,excellent,4 cylinders,gas,145002.0,clean,automatic,2T3WFREV4EW123546,fwd,SUV,custom,7.0,26500.0
34950,lincoln,navigator,good,6 cylinders,gas,83170.0,clean,automatic,5LMJJ2JTXHEL01369,4wd,wagon,black,4.0,73500.0
36590,chevrolet,coloradocrewcabz71,good,6 cylinders,gas,28249.0,clean,other,1GCGTDEN8K1275615,4wd,pickup,blue,2.0,38500.0
8500,mercedes-benz,cclass,excellent,6 cylinders,gas,121555.0,clean,automatic,WDDGF54X88F069504,rwd,sedan,black,13.0,36000.0
5998,toyota,prius,excellent,4 cylinders,hybrid,105000.0,clean,automatic,JTDKB20UX77648173,fwd,sedan,green,14.0,23900.0
6950,pontiac,g6,good,6 cylinders,gas,88093.0,clean,automatic,1G2ZH57N494111868,fwd,other,grey,12.0,24800.0
34995,ford,f150,excellent,8 cylinders,gas,101194.0,clean,automatic,1FTEW1EF0HKD36030,4wd,truck,white,4.0,43000.0
9399,bmw,750li,like new,8 cylinders,gas,71888.0,clean,automatic,WBAHN83518DT81093,rwd,sedan,white,13.0,86000.0
18995,buick,encore,excellent,4 cylinders,gas,22906.0,clean,automatic,KL4CJBSB6JB511409,fwd,SUV,black,3.0,25800.0
27950,chevrolet,silverado2500hd,good,8 cylinders,diesel,189136.0,clean,automatic,1GCHK53649F187098,4wd,truck,white,12.0,42000.0
6995,jeep,grandcherokeelimited4x4,excellent,8 cylinders,gas,137795.0,clean,automatic,1J4HR58206C329584,4wd,SUV,red,15.0,43200.0
32590,chevrolet,corvettecoupe2d,good,8 cylinders,gas,20420.0,clean,other,1G1YY25W995110249,rwd,coupe,silver,12.0,52000.0
22900,jeep,grandcherokee,excellent,6 cylinders,gas,72000.0,clean,automatic,1C4RJFAG2GC365601,4wd,SUV,grey,5.0,32990.0
6990,toyota,highlanderlimitedawd,excellent,6 cylinders,gas,199286.0,clean,automatic,JTEEP21A560161954,4wd,SUV,silver,15.0,29800.0
14900,cadillac,srx,excellent,6 cylinders,gas,64059.0,clean,automatic,3GYFNAE34CS595270,fwd,SUV,grey,9.0,45335.0
34900,ram,3500,excellent,6 cylinders,diesel,85622.0,clean,automatic,3C7WDTAL0CG222114,4wd,truck,white,9.0,58000.0
37900,chevrolet,silverado1500,excellent,8 cylinders,gas,23000.0,clean,automatic,1GCVKREC7JZ106854,4wd,truck,black,3.0,41000.0
13288,kia,optimalx,good,4 cylinders,gas,107305.0,clean,automatic,5XXGT4L31GG116061,fwd,sedan,black,5.0,23200.0
30990,chevrolet,silverado1500double,good,8 cylinders,gas,61454.0,clean,other,1GCVKSEC7EZ367530,4wd,pickup,black,7.0,42600.0
42999,ford,superdutyf350srw,good,8 cylinders,diesel,169664.0,clean,automatic,1FT8W3BT1GEA70730,4wd,truck,white,5.0,55300.0
8999,acura,tl,excellent,6 cylinders,gas,144360.0,clean,automatic,19UUA66208A019147,fwd,sedan,white,13.0,32700.0
54900,mercedes-benz,slcclassamg,excellent,6 cylinders,gas,3300.0,clean,automatic,WDDPK6GA6JF150077,rwd,convertible,grey,3.0,58500.0
7200,buick,lucernecx,excellent,6 cylinders,gas,94071.0,clean,automatic,1G4HA5EM2BU125324,fwd,sedan,blue,10.0,29200.0
33990,ford,mustanggtcoupe2d,good,8 cylinders,gas,23720.0,clean,other,1FA6P8CF2J5107386,rwd,coupe,blue,3.0,42500.0
12999,nissan,altima,excellent,4 cylinders,gas,53053.0,clean,automatic,1N4AL3AP1DC129593,fwd,sedan,custom,8.0,22000.0
38590,lincoln,continentalsedan4d,good,6 cylinders,gas,1772.0,clean,other,1LN6L9UK4L5602632,fwd,sedan,black,1.0,55000.0
34990,chevrolet,corvettecoupe2d,good,8 cylinders,gas,19502.0,clean,other,1G1YF2DW0A5100804,rwd,coupe,blue,11.0,48700.0
6575,chevrolet,uplander,good,6 cylinders,gas,112543.0,clean,automatic,1GNDX33L36D185593,fwd,van,white,15.0,25600.0
8995,toyota,corolla,excellent,4 cylinders,gas,101908.0,clean,automatic,1NXBU4EE6AZ368780,fwd,sedan,black,11.0,18400.0
25990,ford,mustanggtpremium,good,8 cylinders,gas,24122.0,clean,other,1ZVBP8FFXB5151039,rwd,other,blue,10.0,40500.0
51750,ford,superdutyf350drw,good,8 cylinders,diesel,45073.0,clean,automatic,1FD8X3HT1KEC30033,4wd,truck,white,2.0,76900.0
49900,ford,f550superduty,like new,8 cylinders,diesel,100000.0,clean,automatic,1FD0W5HT2JEB92810,4wd,truck,white,3.0,70500.0
9995,chevrolet,traverse,excellent,6 cylinders,gas,128143.0,clean,automatic,1GNKVGEDXBJ315648,4wd,SUV,white,10.0,35800.0
14999,nissan,rogue,excellent,4 cylinders,gas,91475.0,clean,automatic,5N1AT2MV3FC786134,4wd,SUV,white,6.0,26500.0
24990,gmc,sierra1500extendedcabsle,good,8 cylinders,gas,70559.0,clean,other,1GTR2VE73DZ402410,4wd,pickup,black,8.0,38800.0
30590,dodge,challengerrtcoupe2d,good,8 cylinders,gas,5937.0,clean,other,2C3CDZBT2GH316605,rwd,coupe,black,5.0,32500.0
13995,mercedes-benz,cclass,excellent,4 cylinders,gas,98935.0,clean,automatic,WDDGF4HB4CA612460,rwd,sedan,grey,9.0,33900.0
6500,honda,accord,excellent,4 cylinders,gas,61422.0,clean,automatic,1HGCM56693A099783,fwd,sedan,green,18.0,19500.0
32990,jeep,wranglerunlimitedsport,good,6 cylinders,gas,30041.0,clean,other,1C4BJWDG5HL705371,4wd,other,silver,4.0,35800.0
38590,chevrolet,corvettegrandsport,good,8 cylinders,gas,32086.0,clean,automatic,1G1YW3DW4C5101754,rwd,convertible,white,9.0,58200.0
6900,dodge,avenger,excellent,4 cylinders,gas,112656.0,clean,automatic,1C3CDZAB9EN126412,fwd,sedan,grey,7.0,20500.0
15990,ford,explorer4x4,good,6 cylinders,gas,136399.0,clean,automatic,1FM5K8B80JGA83077,4wd,SUV,blue,3.0,40000.0
32990,ram,1500quadcabharvestpickup,good,6 cylinders,gas,29979.0,clean,other,1C6RR7GG9JS229010,4wd,pickup,black,3.0,39500.0
17990,mitsubishi,outlandergtsport,good,6 cylinders,gas,59014.0,clean,other,JA4JZ4AX3FZ014258,4wd,other,silver,6.0,32800.0
8986,ford,fusion,good,4 cylinders,gas,120155.0,clean,automatic,3FA6P0H72FR140797,fwd,sedan,black,6.0,22000.0
7860,lincoln,mkxawd,good,6 cylinders,gas,143630.0,clean,automatic,2LMDU88C89BJ09644,4wd,SUV,grey,12.0,39900.0
42999,ford,superdutyf350srw,good,8 cylinders,gas,143783.0,clean,automatic,1FT8W3BT1FEC74040,4wd,truck,custom,6.0,50900.0
34990,ford,f550superduty4x4,excellent,8 cylinders,diesel,130525.0,clean,automatic,1FDUF5HT3GED48413,4wd,pickup,white,5.0,63000.0
12995,ford,escapese,excellent,4 cylinders,gas,71042.0,clean,automatic,1FMCU0F72FUC67806,fwd,SUV,white,6.0,23500.0
24900,dodge,grandcaravan,good,6 cylinders,gas,63378.0,clean,automatic,2C4RDGCGXGR321072,fwd,van,black,5.0,29100.0
15988,toyota,camry,good,4 cylinders,gas,44437.0,clean,automatic,4T1BF1FK4GU604669,fwd,sedan,red,5.0,23200.0
24995,volkswagen,golfr,like new,4 cylinders,gas,106023.0,clean,automatic,WVWLF7AU4GW157091,4wd,hatchback,blue,5.0,35900.0
14900,chevrolet,equinoxlt,good,4 cylinders,gas,72445.0,clean,automatic,2GNALBEK9E6190422,rwd,SUV,black,7.0,26750.0
8500,toyota,camrysolaraconvertible,excellent,6 cylinders,gas,84500.0,clean,automatic,4T1FA38P57U117257,fwd,convertible,blue,14.0,27645.0
33590,lexus,gs350sedan4d,good,6 cylinders,gas,30814.0,clean,automatic,JTHBZ1BLXJA012999,rwd,sedan,white,3.0,52170.0
41900,bmw,340imsportpackagexi,excellent,6 cylinders,gas,13130.0,clean,automatic,WBA8B7C55JA583378,4wd,sedan,black,3.0,50000.0
39000,chevrolet,silverado2500hd,excellent,8 cylinders,diesel,79243.0,clean,automatic,1GC2KVE84FZ101576,4wd,truck,white,6.0,50500.0
18995,ford,f150,excellent,8 cylinders,gas,125047.0,clean,automatic,1FTFW1EF9CFB48550,4wd,pickup,black,9.0,39700.0
8990,chevrolet,equinox,good,4 cylinders,gas,127100.0,clean,automatic,2GNALFEK8D6411627,fwd,wagon,black,8.0,31800.0
16900,dodge,challenger,excellent,6 cylinders,gas,86206.0,clean,automatic,2C3CDZAG0FH821321,rwd,coupe,black,6.0,26500.0
9450,gmc,terrainslt2,excellent,6 cylinders,gas,109269.0,clean,automatic,2CTFLXE59B6457516,4wd,SUV,grey,10.0,28800.0
29590,ford,expeditionxltsport,good,6 cylinders,gas,70760.0,clean,other,1FMJU1JT1HEA52352,4wd,SUV,blue,4.0,59500.0
3995,honda,pilot,excellent,6 cylinders,gas,196312.0,clean,automatic,2HKYF18695H506145,4wd,SUV,grey,16.0,32000.0
29655,cadillac,ctssedan,good,6 cylinders,gas,14388.0,clean,automatic,1G6AS5SS7G0120689,rwd,sedan,black,5.0,65000.0
12999,buick,enclave,excellent,6 cylinders,gas,99630.0,clean,automatic,5GAKRDED8CJ337761,fwd,SUV,white,9.0,42300.0
8950,ford,focusse,excellent,4 cylinders,gas,26000.0,rebuilt,automatic,1FADP3F29HL252966,fwd,sedan,silver,4.0,19995.0
25990,gmc,acadiaslt2sportutility,good,6 cylinders,gas,70640.0,clean,other,1GKKNNLS8KZ159484,fwd,SUV,white,2.0,38500.0
7995,ford,fiesta,good,4 cylinders,gas,47226.0,clean,automatic,3FADP4TJ7GM169826,fwd,sedan,white,5.0,14400.0
9999,chevrolet,volt,like new,4 cylinders,hybrid,3041.0,clean,automatic,1G1RF6E41DU146788,fwd,hatchback,silver,8.0,39995.0
31990,toyota,tacomaaccesscabsr5,good,6 cylinders,gas,23401.0,clean,other,5TFSZ5AN3HX093881,4wd,pickup,white,4.0,38500.0
11800,toyota,tundra47l,fair,8 cylinders,gas,156000.0,clean,manual,5TBBT54117S454273,4wd,truck,black,14.0,32990.0
36990,toyota,4runnersr5sportutility,good,6 cylinders,gas,21415.0,clean,other,JTEBU5JR4J5589139,4wd,other,silver,3.0,40500.0
21900,ram,1500,excellent,8 cylinders,gas,0.0,clean,automatic,1C6RR7FT0ES466909,4wd,pickup,black,7.0,39500.0
38990,chevrolet,corvettegrandsport,good,8 cylinders,gas,51525.0,clean,other,1G1YW3DW6D5106133,rwd,other,red,8.0,62495.0
1999,kia,rio,excellent,4 cylinders,gas,75594.0,clean,manual,KNADM4A39D6147648,fwd,sedan,silver,8.0,14600.0
15900,mazda,cx5,good,4 cylinders,gas,49391.0,clean,automatic,JM3KE2BY4G0628900,fwd,wagon,grey,5.0,24000.0
34990,ram,1500quadcabbighorn,good,6 cylinders,other,22064.0,clean,other,1C6RR7GG0JS247282,4wd,pickup,silver,3.0,40000.0
17990,ford,f150supercrewcabxlt,excellent,8 cylinders,gas,107640.0,clean,automatic,1FTFW1EVXAFC66692,4wd,truck,grey,11.0,40000.0
26590,kia,k900premiumsedan4d,good,6 cylinders,gas,34618.0,clean,other,KNALT4D37H6035236,rwd,sedan,silver,4.0,59900.0
23995,mercedes-benz,slk,good,6 cylinders,gas,60629.0,clean,automatic,WDDPK5HA3CF012024,rwd,convertible,silver,9.0,51900.0
16995,ford,f250superdutyxlt,excellent,8 cylinders,gas,155000.0,clean,automatic,1FTSW21R58EA20713,4wd,pickup,silver,13.0,40500.0
11900,ford,fusion,excellent,4 cylinders,gas,70426.0,clean,automatic,3FA6P0H77ER362718,fwd,sedan,orange,7.0,21995.0
37990,dodge,challengerrtscatpack,good,8 cylinders,gas,22869.0,clean,other,2C3CDZFJ6JH269367,rwd,coupe,silver,3.0,39995.0
51990,chevrolet,corvettestingrayz51,good,8 cylinders,gas,7389.0,clean,other,1G1YH3D76F5119261,rwd,convertible,black,6.0,55900.0
13900,dodge,challenger,excellent,6 cylinders,gas,126888.0,clean,automatic,2B3CJ4DV9AH313943,rwd,coupe,white,11.0,24800.0
8700,ford,edgeselawd,excellent,6 cylinders,gas,124000.0,clean,automatic,2FMDK4JC4ABA31405,4wd,SUV,white,11.0,29800.0
34590,chevrolet,silverado1500double,good,6 cylinders,gas,29499.0,clean,other,1GCVKREH6GZ228691,4wd,pickup,silver,5.0,39900.0
5400,chrysler,200,good,4 cylinders,gas,147614.0,clean,automatic,1C3CCBBBXCN152023,fwd,sedan,white,9.0,19755.0
7995,fiat,500sporthatchback2d,excellent,4 cylinders,gas,106550.0,clean,automatic,3C3CFFBR9CT116609,fwd,hatchback,white,9.0,19900.0
49995,ford,expedition,good,6 cylinders,gas,56848.0,clean,automatic,1FMJK2AT4JEA06399,4wd,SUV,black,3.0,75700.0
8995,chevrolet,malibu,good,4 cylinders,gas,75000.0,clean,automatic,1G1ZC5EU9CF160735,fwd,sedan,silver,9.0,23995.0
5750,ford,transitconnect,excellent,4 cylinders,gas,185000.0,clean,automatic,NM0LS6AN7AT034938,fwd,van,grey,11.0,23995.0
26505,gmc,terrainslt,like new,4 cylinders,gas,31107.0,clean,automatic,3GKALPEX2JL244302,fwd,SUV,red,3.0,31500.0
6500,honda,odyssey,excellent,6 cylinders,gas,135000.0,clean,automatic,5FNRL38687B103865,fwd,mini-van,silver,14.0,32500.0
13450,subaru,imprezaawd,excellent,4 cylinders,gas,42000.0,rebuilt,automatic,4S3GKAA62J3622942,4wd,sedan,blue,3.0,20200.0
11495,subaru,outback,excellent,4 cylinders,gas,129000.0,clean,automatic,4S4BRCAC3C3285221,4wd,wagon,grey,9.0,24495.0
10950,nissan,maximasv,excellent,6 cylinders,gas,100321.0,clean,automatic,1N4AA5AP0BC832861,fwd,sedan,grey,10.0,32950.0
41900,ram,1500lonestar,excellent,8 cylinders,gas,64467.0,clean,automatic,1C6SRFFT0KN840375,4wd,truck,black,2.0,42500.0
15990,honda,odyssey,good,6 cylinders,gas,100031.0,clean,automatic,5FNRL5H62EB070225,fwd,van,custom,7.0,35170.0
14950,honda,accord,excellent,4 cylinders,gas,166382.0,clean,automatic,1HGCR2F78EA126936,fwd,sedan,green,7.0,24500.0
55900,ford,f250lariatsuperduty,like new,8 cylinders,diesel,105000.0,clean,automatic,1FT7W2BT6HED39683,4wd,truck,white,4.0,57700.0
37990,chevrolet,camarosscoupe2d,good,8 cylinders,gas,9704.0,clean,other,1G1FF1R79G0140582,rwd,coupe,red,5.0,38900.0
18900,chevrolet,silverado1500,excellent,8 cylinders,gas,0.0,clean,automatic,3GCPCREA1CG180200,rwd,truck,blue,9.0,34700.0
5000,subaru,forester,good,4 cylinders,gas,145000.0,clean,automatic,JF1SG69645H710855,4wd,SUV,grey,16.0,27255.0
27801,toyota,highlander,good,6 cylinders,gas,58519.0,clean,automatic,5TDZZRFH7HS202356,fwd,SUV,black,4.0,34000.0
22900,jeep,grandcherokee,excellent,6 cylinders,gas,72000.0,clean,automatic,1C4RJFAG2GC365601,4wd,SUV,grey,5.0,31695.0
15995,honda,fit,excellent,4 cylinders,gas,45765.0,clean,manual,3HGGK5G73HM703420,fwd,hatchback,red,4.0,19490.0
11995,subaru,xvcrosstrek,good,4 cylinders,gas,104000.0,clean,automatic,JF2GPACC0F8241770,4wd,wagon,black,6.0,24000.0
7995,ford,mustangcoupe,excellent,6 cylinders,gas,108674.0,clean,manual,1FAFP404X3F364351,rwd,coupe,white,18.0,18280.0
10991,ford,fiesta,excellent,4 cylinders,gas,62100.0,clean,automatic,3FADP4EJ6JM107323,fwd,sedan,white,3.0,15800.0
29905,ford,f150,excellent,6 cylinders,gas,58762.0,clean,automatic,1FTEW1CP3HFA81345,rwd,pickup,red,4.0,40500.0
7999,dodge,grandcaravan,good,6 cylinders,gas,113248.0,clean,automatic,2D4RN3DG7BR722238,fwd,mini-van,grey,10.0,28800.0
10990,lexus,es350,good,6 cylinders,gas,102078.0,clean,automatic,JTHBJ46G392324089,fwd,sedan,silver,12.0,35300.0
8995,chevrolet,cruze,excellent,4 cylinders,gas,107341.0,clean,automatic,1G1PC5SB5F7219109,fwd,sedan,black,6.0,19400.0
7950,chevrolet,equinoxltawd,excellent,6 cylinders,gas,184000.0,clean,automatic,2GNFLNE54C6347269,4wd,SUV,silver,9.0,33110.0
11500,chevrolet,express,excellent,8 cylinders,gas,228699.0,clean,automatic,1GCWGFBA2D1127377,rwd,van,white,8.0,35000.0
10500,ford,cmaxhybrid,excellent,4 cylinders,gas,76429.0,clean,automatic,1FADP5BU2DL522813,fwd,hatchback,grey,8.0,27600.0
6395,honda,accordcpe,good,4 cylinders,gas,133413.0,clean,automatic,1HGCS1B31BA009602,fwd,coupe,white,10.0,22750.0
31990,ram,1500quadcabharvestpickup,good,6 cylinders,gas,27426.0,clean,other,1C6RR7GG8JS247420,4wd,pickup,white,3.0,37900.0
23900,mercedes-benz,eclass,good,6 cylinders,gas,34356.0,clean,automatic,WDDHF5KB5EB008920,rwd,sedan,black,7.0,53200.0
25500,lexus,gs350fsport,excellent,6 cylinders,gas,31000.0,rebuilt,automatic,JTHBZ1BL4HA009851,rwd,sedan,white,4.0,52000.0
15900,chevrolet,tahoeltz,excellent,8 cylinders,gas,180865.0,clean,automatic,1GNUCCE07AR241142,rwd,other,black,11.0,45000.0
30995,subaru,outbacklimited,excellent,4 cylinders,gas,39146.0,clean,automatic,4S4BSANC9K3227552,4wd,SUV,red,2.0,35400.0
39990,chevrolet,tahoelssportutility,good,8 cylinders,gas,31992.0,clean,other,1GNSKAKC9JR179028,4wd,SUV,black,3.0,57000.0
34990,ram,2500,good,8 cylinders,gas,135740.0,clean,automatic,3C6UR5DJ4HG624065,4wd,truck,white,4.0,48800.0
6995,chevrolet,impala,good,6 cylinders,gas,91080.0,clean,automatic,2G1WT57N191131996,rwd,sedan,grey,12.0,25860.0
6999,ford,fusion,excellent,4 cylinders,gas,124000.0,clean,automatic,3FA6P0HR2DR223130,fwd,sedan,silver,8.0,22700.0
17900,nissan,altimasr,excellent,4 cylinders,gas,32000.0,clean,automatic,1N4BL4CV3KC174618,fwd,sedan,grey,2.0,24700.0
22900,lexus,es350,excellent,6 cylinders,gas,17021.0,rebuilt,automatic,JTHBK1GG0F2154098,fwd,sedan,black,6.0,38500.0
